RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31
9,0,California,state,,199037.0,199883.0,200947.0,203187.0,205587.0,208086.0,210682.0,213433.0,216199.0,218822.0,221448.0,224027.0,226097.0,228240.0,230690.0,233777.0,236629.0,239108.0,241455.0,243800.0,246136.0,248340.0,250418.0,252377.0,253884.0,255546.0,257505.0,260207.0,263230.0,266535.0,270418.0,274548.0,278669.0,282537.0,286382.0,290199.0,293431.0,296475.0,299798.0,303735.0,308044.0,311736.0,315864.0,320270.0,325320.0,330049.0,334587.0,338999.0,343702.0,349090.0,355174.0,362112.0,370122.0,378974.0,387711.0,395866.0,403633.0,411215.0,417616.0,424103.0,429685.0,436252.0,443040.0,450862.0,458029.0,464500.0,470776.0,477297.0,483827.0,490183.0,494866.0,499214.0,502729.0,505986.0,509194.0,512001.0,514920.0,516585.0,516854.0,516593.0,515027.0,513686.0,512291.0,511194.0,510336.0,509175.0,507418.0,505218.0,501555.0,497687.0,492554.0,487542.0,481698.0,475676.0,469729.0,463195.0,456917.0,448998.0,439505.0,428469.0,417161.0,406642.0,395775.0,385543.0,376244.0,368453.0,360429.0,352774.0,345731.0,341313.0,337318.0,333307.0,329379.0,326150.0,323966.0,322020.0,320559.0,320052.0,321760.0,324346.0,326486.0,326863.0,328049.0,329519.0,331090.0,330380.0,328690.0,326277.0,324169.0,321870.0,319983.0,318820.0,317873.0,316849.0,315038.0,313299.0,310414.0,308628.0,306980.0,304998.0,302559.0,300074.0,299424.0,298844.0,298635.0,298383.0,298524.0,299218.0,300456.0,302221.0,304240.0,306538.0,309123.0,312608.0,316463.0,321847.0,327341.0,333693.0,340160.0,347140.0,354166.0,361540.0,368559.0,375058.0,380799.0,386201.0,391681.0,396876.0,402202.0,406778.0,409219.0,410132.0,410463.0,411002.0,411459.0,411259.0,411942.0,413546.0,416257.0,418698.0,421284.0,424047.0,427057.0,429170.0,431433.0,433060.0,433725.0,435015.0,437202.0,440934.0,443916.0,448004.0,451830.0,455184.0,456935.0,459213.0,461417.0,463755.0,464367.0,465952.0,467769.0,471333.0,474161.0,476690.0,479565.0,482525.0,485476.0,487933.0,490856.0,494155.0,495683.0,497374.0,499704.0,503836.0,508085.0,512309.0,516966.0,522015.0,526349.0,529734.0,532445.0,535166.0,536884.0,538273.0,539162.0,540899.0,541954.0,541811.0,541188.0,540315.0,540144.0,540867.0,541905.0,542789.0,542752.0,543167.0,544231.0,546162.0,547591.0,549605.0,552164.0,556088.0,560612.0,563997.0,563896.0,562830.0,565069.0,571713.0,580209.0,588419.0,595980.0,602825.0,608991.0,616012.0,623779.0,633956.0,648122.0,665178.0,683587.0,697149.0,706869.0,711808.0,717220.0,723926.0,733988.0,745945.0,760729.0,775012.0,785789.0,788081.0,784926.0,775876.0
54,1,Texas,state,,114095.0,114219.0,114259.0,114465.0,114515.0,114586.0,114591.0,114808.0,115059.0,115321.0,115653.0,116033.0,116268.0,116225.0,116019.0,115939.0,116032.0,116169.0,116292.0,116382.0,116489.0,116613.0,116685.0,116754.0,116821.0,117019.0,117381.0,117846.0,118304.0,118801.0,119281.0,119798.0,120211.0,120562.0,120866.0,121131.0,121386.0,121582.0,121837.0,122058.0,122274.0,122473.0,122661.0,122903.0,123094.0,123310.0,123436.0,123562.0,124102.0,,,128271.0,129224.0,129689.0,130251.0,130750.0,131386.0,131932.0,132414.0,132835.0,133415.0,133918.0,134418.0,134801.0,135198.0,135603.0,135919.0,136218.0,136521.0,136730.0,137031.0,137225.0,137451.0,137746.0,138135.0,138658.0,139287.0,139913.0,140506.0,140999.0,141570.0,142331.0,142986.0,143645.0,143870.0,143971.0,143968.0,144348.0,144839.0,145398.0,145819.0,146306.0,146766.0,147174.0,147489.0,147793.0,147392.0,146871.0,146226.0,146095.0,145928.0,145727.0,145564.0,145094.0,144477.0,143791.0,143171.0,142612.0,142092.0,141949.0,141956.0,142042.0,142072.0,142031.0,142051.0,141841.0,141632.0,141365.0,141497.0,141640.0,141638.0,141609.0,141697.0,142002.0,142240.0,142212.0,141817.0,141187.0,140531.0,139909.0,139274.0,138762.0,138307.0,137842.0,137426.0,137044.0,136752.0,136383.0,136237.0,136112.0,136061.0,135876.0,135594.0,135303.0,135217.0,135466.0,135913.0,136317.0,136742.0,137154.0,137655.0,138014.0,138223.0,138385.0,138748.0,139261.0,139947.0,140683.0,141591.0,142537.0,143476.0,144411.0,145362.0,146253.0,147173.0,148166.0,149220.0,150178.0,151109.0,152114.0,153042.0,153884.0,154733.0,155717.0,156604.0,157442.0,158222.0,159109.0,160116.0,161219.0,162373.0,163540.0,164731.0,165902.0,166994.0,168090.0,169090.0,169909.0,170631.0,171521.0,172476.0,173548.0,174619.0,175657.0,176568.0,177473.0,178528.0,179554.0,180549.0,181315.0,182139.0,183004.0,184214.0,185579.0,186786.0,187946.0,188842.0,189810.0,190607.0,191469.0,192150.0,192849.0,193615.0,194599.0,195643.0,196669.0,197668.0,198672.0,199711.0,200784.0,201784.0,202772.0,203620.0,204589.0,205437.0,206373.0,207201.0,208184.0,209334.0,210413.0,211145.0,211585.0,212004.0,212483.0,212991.0,213624.0,214399.0,214848.0,215234.0,215443.0,216044.0,216585.0,217364.0,218041.0,218617.0,219184.0,219991.0,221383.0,223303.0,225557.0,227822.0,229996.0,232265.0,235043.0,237996.0,241646.0,245980.0,251417.0,257072.0,262742.0,267595.0,271867.0,275502.0,279765.0,284428.0,289868.0,295282.0,301326.0,306785.0,311477.0,313941.0,314837.0
14,2,Florida,state,,115670.0,116011.0,116372.0,117073.0,117740.0,118403.0,119056.0,119728.0,120412.0,121110.0,121846.0,122614.0,123381.0,124189.0,125044.0,125974.0,126940.0,127940.0,129027.0,130178.0,131345.0,132503.0,133592.0,134681.0,135720.0,136713.0,137707.0,138778.0,139918.0,141098.0,142284.0,143583.0,144811.0,146047.0,147195.0,148525.0,149876.0,151303.0,152759.0,154330.0,155933.0,157490.0,159027.0,160625.0,162281.0,163946.0,165559.0,167092.0,168652.0,170235.0,172026.0,173996.0,176301.0,178900.0,181765.0,184917.0,188001.0,190895.0,193581.0,196434.0,199469.0,202768.0,206517.0,210908.0,215708.0,220890.0,226389.0,231998.0,237338.0,242107.0,246517.0,250674.0,254595.0,258243.0,262211.0,266624.0,270598.0,273738.0,275637.0,276843.0,277072.0,276707.0,276074.0,275006.0,273819.0,272625.0,271247.0,269654.0,267502.0,264886.0,261773.0,258425.0,255060.0,251604.0,247948.0,244275.0,240154.0,236247.0,231954.0,227960.0,223498.0,219351.0,215030.0,210500.0,205921.0,201287.0,196772.0,192500.0,188494.0,185038.0,181702.0,178317.0,175089.0,172052.0,169596.0,167242.0,165085.0,163326.0,162320.0,161474.0,160800.0,160175.0,159803.0,159434.0,158880.0,158026.0,156873.0,155473.0,154005.0,152488.0,150966.0,149550.0,148091.0,146745.0,145325.0,143996.0,142652.0,141502.0,140438.0,139672.0,139107.0,138846.0,138726.0,138676.0,138739.0,138845.0,139159.0,139549.0,140021.0,140518.0,141176.0,141971.0,142944.0,144081.0,145269.0,146640.0,148205.0,149931.0,151616.0,153188.0,154949.0,156651.0,158611.0,160633.0,162866.0,164990.0,167055.0,169015.0,170811.0,172352.0,173656.0,174600.0,175512.0,176246.0,177091.0,177684.0,178502.0,179642.0,180835.0,182104.0,183201.0,184381.0,185318.0,186199.0,187127.0,188161.0,189144.0,190301.0,191587.0,192975.0,194264.0,195767.0,197263.0,198805.0,199943.0,201174.0,202293.0,203611.0,204917.0,206218.0,207386.0,208543.0,209895.0,211332.0,212657.0,213801.0,214862.0,216231.0,217567.0,218929.0,220066.0,221368.0,222629.0,223951.0,225206.0,226614.0,227673.0,228826.0,230087.0,231601.0,233108.0,234423.0,235658.0,236780.0,237889.0,239006.0,240276.0,241623.0,242873.0,243687.0,244248.0,244742.0,245166.0,245660.0,246195.0,246573.0,246875.0,247319.0,248029.0,248747.0,249783.0,251093.0,252651.0,254097.0,255283.0,256184.0,256968.0,258515.0,260617.0,263149.0,265746.0,268449.0,271597.0,274730.0,278433.0,282437.0,287865.0,294710.0,302651.0,310696.0,318591.0,325971.0,333282.0,340088.0,347640.0,355566.0,365267.0,375948.0,386674.0,395718.0,401934.0,405489.0
43,3,New York,state,,150013.0,150780.0,151421.0,152775.0,153998.0,155256.0,156279.0,157127.0,157870.0,158720.0,159850.0,161062.0,162223.0,163187.0,164142.0,165161.0,166252.0,167407.0,168589.0,169807.0,170951.0,172175.0,173467.0,174863.0,176260.0,177542.0,178639.0,179766.0,180954.0,182332.0,183764.0,185368.0,186961.0,188505.0,189992.0,191592.0,193171.0,194764.0,196566.0,198257.0,199967.0,201597.0,203342.0,205368.0,207520.0,209668.0,211399.0,212976.0,214629.0,216234.0,217543.0,218922.0,220597.0,222653.0,224889.0,227088.0,229422.0,231627.0,233900.0,236024.0,238097.0,240152.0,242003.0,244040.0,246208.0,248426.0,250799.0,253271.0,255866.0,258447.0,260647.0,262940.0,264861.0,266662.0,268068.0,269276.0,270461.0,271738.0,272906.0,273924.0,274443.0,274828.0,274976.0,275242.0,275431.0,275583.0,275867.0,275879.0,276118.0,276041.0,276104.0,276187.0,276157.0,276400.0,276559.0,276579.0,276578.0,276306.0,276097.0,275618.0,274887.0,273960.0,272761.0,271554.0,270191.0,268509.0,266723.0,265094.0,263605.0,262363.0,261243.0,260308.0,259418.0,258391.0,257350.0,256209.0,255343.0,254693.0,254317.0,254041.0,253817.0,253848.0,253929.0,254408.0,254794.0,255368.0,255604.0,255304.0,254555.0,253384.0,252329.0,251270.0,250644.0,250128.0,249844.0,249305.0,248773.0,247920.0,247192.0,246482.0,245848.0,245189.0,244448.0,243879.0,243364.0,242832.0,242459.0,242355.0,242570.0,242845.0,243020.0,243114.0,243122.0,242997.0,243013.0,243167.0,243430.0,243937.0,244450.0,245359.0,246275.0,247303.0,248166.0,248802.0,249363.0,249993.0,250670.0,251266.0,251873.0,252503.0,253287.0,254079.0,254815.0,255450.0,255830.0,256154.0,256431.0,256729.0,257032.0,257456.0,257830.0,258123.0,258301.0,258778.0,259403.0,260218.0,260980.0,261646.0,262237.0,262657.0,263094.0,263391.0,263687.0,264226.0,264996.0,265966.0,266932.0,267791.0,268573.0,269380.0,270146.0,271027.0,271983.0,273123.0,274208.0,274968.0,275701.0,276655.0,278031.0,279665.0,281143.0,282479.0,283680.0,284933.0,286257.0,287434.0,288779.0,290180.0,291730.0,293149.0,294442.0,295673.0,296976.0,298371.0,299844.0,301169.0,302428.0,303552.0,304688.0,305771.0,306996.0,307966.0,308807.0,309296.0,309607.0,309782.0,309873.0,310027.0,310436.0,311140.0,312089.0,313174.0,314156.0,315084.0,315544.0,316079.0,317182.0,319023.0,321702.0,325073.0,328783.0,332430.0,335746.0,339063.0,342309.0,345529.0,349618.0,354568.0,360213.0,365058.0,369103.0,372165.0,375055.0,377914.0,381216.0,385005.0,389766.0,394721.0,399829.0,403950.0,407002.0,408833.0
47,4,Pennsylvania,state,,106281.0,106641.0,106931.0,107498.0,107988.0,108434.0,108885.0,109278.0,109694.0,110090.0,110576.0,111082.0,111587.0,112075.0,112606.0,113184.0,113671.0,114143.0,114640.0,115188.0,115723.0,116198.0,116718.0,117206.0,117716.0,118259.0,118855.0,119516.0,120190.0,120900.0,121681.0,122562.0,123448.0,124304.0,124997.0,125704.0,126396.0,127143.0,127860.0,128644.0,129603.0,130722.0,131893.0,132950.0,133997.0,134976.0,135851.0,136633.0,137334.0,138275.0,139189.0,140237.0,141455.0,142860.0,144487.0,145947.0,147422.0,148626.0,149949.0,151233.0,152601.0,153592.0,154631.0,155825.0,157322.0,159024.0,160787.0,162606.0,164233.0,165693.0,167032.0,168300.0,169390.0,170327.0,171238.0,172255.0,173432.0,174709.0,175808.0,176623.0,177128.0,177547.0,177881.0,178167.0,178484.0,178898.0,179433.0,179870.0,180309.0,180602.0,180980.0,181183.0,181237.0,181279.0,181375.0,181423.0,181285.0,181226.0,181109.0,181044.0,180742.0,180331.0,179590.0,178685.0,177792.0,177073.0,176364.0,175555.0,174747.0,174324.0,174156.0,174025.0,173707.0,173301.0,172890.0,172383.0,171938.0,171676.0,171691.0,171822.0,172134.0,172522.0,173073.0,173541.0,173783.0,173716.0,173306.0,172683.0,171807.0,170839.0,169800.0,168874.0,168096.0,167484.0,167029.0,166465.0,165812.0,164959.0,164179.0,163574.0,163170.0,162802.0,162397.0,162006.0,161678.0,161440.0,161342.0,161371.0,161452.0,161402.0,161224.0,161018.0,160828.0,160708.0,160629.0,160671.0,160833.0,161103.0,161455.0,161920.0,162394.0,162886.0,163321.0,163606.0,163846.0,163969.0,164189.0,164359.0,164608.0,164891.0,165189.0,165402.0,165569.0,165814.0,166052.0,166173.0,166171.0,166157.0,166210.0,166390.0,166551.0,166718.0,167022.0,167529.0,168121.0,168454.0,168581.0,168696.0,168905.0,169183.0,169437.0,169702.0,170106.0,170682.0,171085.0,171424.0,171604.0,172057.0,172460.0,172946.0,173284.0,173683.0,174145.0,174887.0,175399.0,175862.0,176331.0,177125.0,177968.0,178650.0,179249.0,179863.0,180577.0,181387.0,182132.0,182946.0,183856.0,184797.0,186081.0,187192.0,188275.0,188854.0,189406.0,189928.0,190562.0,191198.0,191971.0,192768.0,193626.0,194381.0,194934.0,195361.0,195900.0,196502.0,197149.0,197737.0,198286.0,198913.0,199555.0,200279.0,200984.0,201639.0,202412.0,203184.0,203693.0,204349.0,205482.0,,209589.0,,214821.0,217570.0,220349.0,222808.0,225323.0,228015.0,231597.0,235469.0,238942.0,241732.0,243898.0,245890.0,247762.0,250004.0,252544.0,255326.0,257958.0,260578.0,262976.0,265107.0,266601.0,267594.0
21,5,Illinois,state,,147480.0,147803.0,148243.0,149108.0,149999.0,150866.0,151822.0,152932.0,154078.0,155213.0,156245.0,157223.0,158137.0,158957.0,159916.0,160842.0,161964.0,163005.0,164099.0,165209.0,166385.0,167582.0,168618.0,169487.0,170285.0,171174.0,172299.0,173241.0,174268.0,175171.0,176369.0,177633.0,178886.0,180052.0,180905.0,181883.0,182822.0,183953.0,184979.0,186146.0,187159.0,188098.0,189001.0,190201.0,191567.0,192871.0,193942.0,194888.0,196004.0,197117.0,198283.0,199581.0,201016.0,202604.0,204055.0,205495.0,206719.0,207982.0,209256.0,210700.0,212005.0,213348.0,214670.0,216182.0,217755.0,219302.0,220776.0,222231.0,223864.0,225429.0,226786.0,228087.0,229411.0,230696.0,231975.0,233055.0,234231.0,234944.0,235550.0,236018.0,236388.0,236572.0,236679.0,236924.0,237449.0,237891.0,238173.0,238164.0,238003.0,237705.0,237240.0,236744.0,235967.0,235195.0,234413.0,233422.0,232374.0,,,227152.0,,224434.0,223532.0,220748.0,218955.0,215937.0,213516.0,210352.0,207031.0,204660.0,202170.0,200952.0,199057.0,197780.0,196491.0,195283.0,193341.0,191576.0,189894.0,189345.0,188434.0,188087.0,186836.0,187275.0,186710.0,187339.0,185326.0,184175.0,181990.0,180569.0,178247.0,176209.0,174411.0,173017.0,172052.0,170666.0,169876.0,168582.0,168081.0,166903.0,165894.0,163915.0,162685.0,160863.0,159961.0,158290.0,158087.0,157766.0,158072.0,157979.0,157382.0,156749.0,155964.0,156209.0,156519.0,156777.0,157302.0,158096.0,158858.0,159829.0,160689.0,162145.0,163305.0,164770.0,165943.0,167508.0,168227.0,169197.0,169778.0,170852.0,171439.0,171798.0,172381.0,173246.0,173953.0,174188.0,174478.0,174710.0,175119.0,175549.0,175948.0,176436.0,177153.0,178089.0,178856.0,178977.0,179096.0,179013.0,179084.0,179100.0,179275.0,179867.0,180680.0,182138.0,183298.0,184183.0,184617.0,184963.0,185436.0,185778.0,186153.0,186628.0,187472.0,188622.0,189989.0,191224.0,192504.0,193470.0,194224.0,194472.0,194716.0,195000.0,195592.0,196253.0,197073.0,198083.0,199237.0,200275.0,200934.0,201321.0,201667.0,201946.0,202250.0,202438.0,202911.0,203320.0,203902.0,204382.0,204779.0,205382.0,205815.0,206281.0,206393.0,206419.0,206441.0,206472.0,206487.0,206429.0,206433.0,206638.0,207044.0,207487.0,207902.0,208066.0,207972.0,207970.0,208708.0,210007.0,212198.0,214376.0,216628.0,218495.0,219969.0,222026.0,223924.0,226447.0,228768.0,231931.0,235397.0,238801.0,241341.0,243579.0,245842.0,248349.0,250702.0,253070.0,255747.0,258600.0,261789.0,264469.0,266341.0,267079.0
44,6,Ohio,state,,110729.0,110893.0,111066.0,111517.0,112063.0,112649.0,113145.0,113607.0,114066.0,114518.0,114975.0,115427.0,115863.0,116234.0,116622.0,117011.0,117389.0,117707.0,118057.0,118439.0,118820.0,119183.0,119508.0,119818.0,120087.0,120350.0,120633.0,120920.0,121221.0,121516.0,121846.0,122165.0,122485.0,122816.0,123178.0,123548.0,123889.0,124242.0,124575.0,124932.0,125273.0,125667.0,126092.0,126594.0,127084.0,127559.0,127927.0,128278.0,128578.0,128951.0,129339.0,129712.0,130073.0,130419.0,130803.0,131123.0,131438.0,131738.0,132064.0,132372.0,132735.0,133130.0,133533.0,133906.0,134215.0,134545.0,134837.0,135167.0,135461.0,135765.0,136057.0,136311.0,136503.0,136651.0,136793.0,136959.0,137130.0,137273.0,137395.0,137446.0,137427.0,137358.0,137213.0,137017.0,136833.0,136738.0,136561.0,136383.0,136183.0,136025.0,135776.0,135493.0,135312.0,135056.0,134584.0,134031.0,133478.0,132975.0,132590.0,132255.0,132014.0,131698.0,131399.0,130996.0,130519.0,129861.0,129238.0,128438.0,127535.0,126578.0,125802.0,125360.0,125086.0,124815.0,124421.0,123992.0,123623.0,123380.0,123066.0,122783.0,122486.0,122439.0,122377.0,122438.0,122438.0,122386.0,122060.0,121627.0,121065.0,120449.0,119691.0,118862.0,118115.0,117415.0,116913.0,116366.0,115873.0,115403.0,115126.0,114903.0,114627.0,114257.0,113864.0,113511.0,113055.0,112617.0,112366.0,112325.0,112307.0,112251.0,112234.0,112277.0,112324.0,112328.0,112283.0,112260.0,112286.0,112416.0,112564.0,112868.0,113325.0,113933.0,114495.0,114942.0,115214.0,115534.0,115840.0,116098.0,116061.0,115966.0,115890.0,116011.0,116259.0,116606.0,116959.0,117090.0,117207.0,117222.0,117461.0,117791.0,118313.0,118878.0,119434.0,119959.0,120532.0,121063.0,121545.0,121913.0,122226.0,122497.0,122816.0,123125.0,123549.0,123977.0,124573.0,125173.0,125716.0,126166.0,126586.0,127035.0,127509.0,128000.0,128587.0,129260.0,129998.0,130744.0,131512.0,132342.0,133129.0,133824.0,134381.0,135028.0,135731.0,136544.0,137269.0,137976.0,138497.0,139205.0,140047.0,141136.0,142153.0,142969.0,143712.0,144243.0,144758.0,145270.0,145941.0,146680.0,147558.0,148431.0,149324.0,149950.0,150640.0,151246.0,151905.0,152409.0,153014.0,153592.0,154048.0,154561.0,155295.0,156152.0,157054.0,157914.0,158832.0,159725.0,160706.0,162051.0,163563.0,165321.0,167383.0,169344.0,171623.0,173711.0,176194.0,178546.0,181084.0,183719.0,186336.0,188660.0,190723.0,192448.0,194167.0,196257.0,198574.0,201174.0,203466.0,206047.0,208315.0,210562.0,212040.0,213335.0
16,7,Georgia,state,,131424.0,131867.0,132309.0,133193.0,134037.0,134866.0,135666.0,136528.0,137404.0,138336.0,139254.0,140268.0,141268.0,142124.0,142875.0,143548.0,144296.0,144982.0,145651.0,146336.0,147019.0,147702.0,148303.0,148882.0,149394.0,149952.0,150463.0,150995.0,151484.0,151959.0,152375.0,152777.0,153207.0,153678.0,154084.0,154419.0,154741.0,155080.0,155480.0,155831.0,156139.0,156400.0,156657.0,157014.0,157388.0,157763.0,158080.0,158444.0,158766.0,159140.0,159506.0,160000.0,160477.0,160917.0,161321.0,161828.0,162379.0,162977.0,163458.0,163885.0,164217.0,164568.0,164950.0,165507.0,166169.0,166899.0,167529.0,168143.0,168760.0,169375.0,169963.0,170503.0,171063.0,171636.0,172169.0,172699.0,173190.0,173755.0,174344.0,174949.0,175451.0,175888.0,176172.0,176559.0,176890.0,177288.0,177653.0,178053.0,178363.0,178539.0,178588.0,178589.0,178391.0,178098.0,177569.0,177104.0,176306.0,175487.0,174484.0,173758.0,173036.0,172243.0,171242.0,170086.0,168885.0,167513.0,165704.0,163542.0,161475.0,159757.0,158243.0,156537.0,154800.0,153222.0,152002.0,150967.0,149927.0,148846.0,147882.0,147117.0,146325.0,145683.0,145196.0,145065.0,144882.0,144529.0,143600.0,142397.0,140790.0,139420.0,137914.0,136587.0,135207.0,134168.0,133042.0,131706.0,130051.0,128567.0,127422.0,126720.0,126258.0,125867.0,125466.0,124666.0,124099.0,123577.0,123790.0,124009.0,124386.0,124789.0,125312.0,125652.0,125750.0,125909.0,126477.0,127240.0,128281.0,129372.0,130560.0,131602.0,132733.0,133951.0,135210.0,136568.0,137960.0,139373.0,140627.0,141945.0,143120.0,144250.0,145216.0,146177.0,147076.0,147874.0,148655.0,149305.0,149986.0,150619.0,151344.0,152072.0,152798.0,153454.0,154072.0,154825.0,155766.0,156711.0,157436.0,158059.0,158686.0,159319.0,160029.0,160803.0,161720.0,162593.0,163560.0,164585.0,165552.0,166281.0,166845.0,167321.0,167761.0,168411.0,169234.0,170307.0,171171.0,172094.0,172927.0,173879.0,174819.0,175828.0,176940.0,177984.0,179350.0,180658.0,182122.0,183584.0,185079.0,186554.0,187757.0,189014.0,190252.0,191481.0,192719.0,193919.0,195202.0,196469.0,197705.0,198904.0,199916.0,200925.0,202014.0,203122.0,204071.0,204662.0,205289.0,206028.0,206907.0,207689.0,208172.0,208762.0,209421.0,210583.0,211595.0,212620.0,213311.0,214157.0,215287.0,216806.0,218700.0,220879.0,223392.0,226049.0,228978.0,232169.0,235525.0,239224.0,243472.0,248597.0,254096.0,259660.0,264962.0,270392.0,275839.0,282107.0,288239.0,294361.0,299860.0,305601.0,310898.0,315846.0,319061.0,321264.0
